UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2020-02-25 07:00,1998.25,6639.5,484.0,0.0,10.25,2058.0,375.25,5294.5
2020-02-25 08:00,2034.75,6438.75,484.5,0.0,30.25,2028.5,375.25,5558.75
2020-02-25 09:00,1825.0,6189.75,484.25,0.0,59.5,1853.5,379.75,5546.25
2020-02-25 10:00,1633.0,6336.5,484.0,0.0,64.75,2062.0,383.0,6126.5
2020-02-25 11:00,1793.25,5974.25,484.0,0.0,65.25,2106.25,382.75,6191.75
2020-02-25 12:00,1812.5,5656.25,484.0,0.0,58.25,2116.5,390.0,6043.5
2020-02-25 13:00,1851.0,5471.5,484.0,0.0,47.5,2129.25,391.75,5758.0
2020-02-25 14:00,1828.0,6003.5,484.0,0.0,39.75,2007.25,376.75,5100.75
2020-02-25 15:00,1851.75,6597.25,484.0,0.0,14.0,1802.5,384.0,4608.0
2020-02-25 16:00,2047.75,7211.75,484.25,0.0,4.5,1458.25,371.5,4745.25
2020-02-25 17:00,2053.5,7482.5,484.25,0.0,0.0,1121.5,375.75,5345.25
2020-02-25 18:00,2120.75,7711.0,484.0,0.0,0.0,964.25,364.5,5235.0
2020-02-25 19:00,2073.0,7521.5,483.75,0.0,0.0,842.5,374.0,4707.25
2020-02-25 20:00,1833.25,7404.5,484.0,0.0,0.0,883.0,380.5,4113.75
2020-02-25 21:00,1490.0,7398.25,484.25,0.0,0.0,744.25,377.75,3726.0
2020-02-25 22:00,1334.0,6519.25,484.0,0.0,0.0,696.0,372.75,3157.5
2020-02-25 23:00,1255.75,6365.75,484.0,0.0,0.0,459.75,367.75,2673.75
2020-02-26 00:00,1213.5,6404.0,484.0,0.0,0.0,504.5,371.5,2644.5
2020-02-26 01:00,1196.5,6263.5,484.0,0.0,0.0,649.25,377.0,2605.0
2020-02-26 02:00,1190.0,6205.75,484.25,0.0,0.0,708.0,375.75,2560.5
2020-02-26 03:00,1190.0,6438.0,484.0,0.0,0.0,846.75,377.0,2729.25
2020-02-26 04:00,1237.75,7185.75,484.0,0.0,0.0,933.5,381.0,2981.0
2020-02-26 05:00,1592.75,8289.75,484.0,0.0,0.0,932.25,382.75,3695.0
2020-02-26 06:00,1690.75,8575.0,483.5,0.0,0.5,901.25,373.0,4349.0
2020-02-26 07:00,1970.0,8762.0,483.5,0.0,7.75,1130.25,367.75,4645.0
2020-02-26 08:00,2056.75,8614.5,483.0,0.0,32.25,1144.0,368.5,4789.25
2020-02-26 09:00,2113.0,8519.25,483.25,0.0,54.5,1189.25,364.75,5096.25
2020-02-26 10:00,2158.0,8656.25,483.0,0.0,36.0,1223.75,365.5,5135.25
2020-02-26 11:00,2107.5,8780.75,483.25,0.0,56.75,1222.5,361.75,5476.5
2020-02-26 12:00,2058.5,8772.5,483.0,0.0,37.5,1415.5,363.25,5696.25
2020-02-26 13:00,2002.75,8776.5,484.0,0.0,38.0,1453.25,366.0,5853.5
2020-02-26 14:00,2057.25,8787.0,484.0,0.0,33.75,1370.5,353.0,5628.0
2020-02-26 15:00,2067.75,8788.5,484.0,0.0,18.0,1457.25,350.0,5497.5
2020-02-26 16:00,2181.25,8719.25,484.0,0.0,4.5,1437.75,347.0,5875.75
2020-02-26 17:00,2163.5,8816.5,483.75,0.0,0.0,1392.0,346.0,6398.5
2020-02-26 18:00,2181.5,8818.25,484.0,0.0,0.0,1310.75,349.75,6462.5
2020-02-26 19:00,2204.25,8865.0,484.0,0.0,0.0,1110.5,348.75,6139.5
2020-02-26 20:00,2043.75,8732.0,484.25,0.0,0.0,1164.25,361.25,5737.0
2020-02-26 21:00,1678.75,8639.0,483.75,0.0,0.0,940.25,366.25,5374.25
2020-02-26 22:00,1408.25,8486.25,484.0,0.0,0.0,1239.5,373.5,4657.0
2020-02-26 23:00,1415.75,8609.0,484.0,0.0,0.0,1036.0,375.0,3889.25
2020-02-27 00:00,1447.5,8659.75,484.0,0.0,0.0,819.5,381.0,3747.75
2020-02-27 01:00,1438.75,8102.5,484.0,0.0,0.0,691.75,382.0,3742.0
2020-02-27 02:00,1406.25,7963.5,484.0,0.0,0.0,840.5,374.25,3763.0
2020-02-27 03:00,1471.0,8038.75,484.0,0.0,0.0,719.25,367.75,3755.25
2020-02-27 04:00,1578.0,8355.0,484.0,0.0,0.0,754.0,368.5,3929.5
2020-02-27 05:00,2025.5,8470.75,484.0,0.0,0.25,773.75,363.5,4259.0
2020-02-27 06:00,2480.0,8517.0,484.0,0.0,0.5,856.0,354.25,4610.25
2020-02-27 07:00,2608.25,7860.75,484.0,0.0,5.0,848.75,349.75,4742.5
2020-02-27 08:00,2690.75,7917.25,483.75,0.0,12.25,871.75,322.5,4726.0
2020-02-27 09:00,2729.5,7993.75,483.0,0.0,17.5,927.0,321.5,4612.25
2020-02-27 10:00,2703.0,8069.5,483.0,0.0,21.5,852.5,312.5,4512.25
2020-02-27 11:00,2775.5,8112.0,483.0,0.0,18.75,732.5,330.5,4532.0
2020-02-27 12:00,2790.75,8705.0,483.5,0.0,19.5,460.5,310.75,4418.75
2020-02-27 13:00,2796.5,8973.5,484.0,0.0,15.25,313.0,304.75,4297.25
2020-02-27 14:00,2797.25,8999.0,484.25,0.0,17.0,333.0,295.5,4317.75
2020-02-27 15:00,2794.25,8970.0,484.0,0.0,11.25,492.5,292.0,4438.25
2020-02-27 16:00,2794.0,8989.5,484.0,0.0,4.0,882.25,300.75,5083.25
2020-02-27 17:00,2802.75,9203.0,484.0,0.0,0.0,1151.25,292.75,6370.5
2020-02-27 18:00,2787.5,9019.25,484.0,0.0,0.0,1371.5,279.5,6634.25
2020-02-27 19:00,2756.25,8979.5,484.25,0.0,0.0,1631.0,274.0,6530.0
2020-02-27 20:00,2523.25,8957.5,484.25,0.0,0.0,1934.0,302.5,6120.0
2020-02-27 21:00,2132.75,8949.0,484.0,0.0,0.0,1823.5,309.5,5915.0
2020-02-27 22:00,1695.5,8186.0,484.0,0.0,0.0,1668.5,304.25,5420.25
2020-02-27 23:00,1446.5,8592.75,484.0,0.0,0.0,1715.0,293.25,4787.25
2020-02-28 00:00,1398.0,8196.75,484.0,0.0,0.0,1569.5,296.5,4361.75
2020-02-28 01:00,1400.5,7984.0,484.0,0.0,0.0,1493.25,319.5,4128.5
2020-02-28 02:00,1407.0,7900.5,484.0,0.0,0.0,1392.0,314.75,3960.5
2020-02-28 03:00,1423.75,7953.0,484.0,0.0,0.0,1235.75,311.25,3800.25
2020-02-28 04:00,1507.5,8111.75,484.0,0.0,0.0,1130.25,319.75,3934.25
2020-02-28 05:00,1845.0,8787.25,483.75,0.0,0.0,1097.5,327.75,4326.5
2020-02-28 06:00,2468.25,8874.5,484.0,0.0,1.75,1062.25,309.0,4656.75
2020-02-28 07:00,2701.75,8737.5,483.75,0.0,19.75,1055.25,307.5,4725.5
2020-02-28 08:00,2760.0,9153.5,483.5,0.0,42.0,1070.25,309.25,4868.75
2020-02-28 09:00,2527.25,9157.75,483.25,0.0,51.75,1144.75,304.75,5161.25
2020-02-28 10:00,1962.25,8780.75,483.0,0.0,55.0,1370.25,311.5,5338.0
2020-02-28 11:00,1530.75,8465.5,483.0,0.0,52.75,1570.0,298.5,5596.25
2020-02-28 12:00,1492.0,8392.5,483.0,0.0,45.0,1693.25,301.75,5651.5
2020-02-28 13:00,1497.25,8783.0,483.0,0.0,37.5,1779.5,312.0,5592.75
2020-02-28 14:00,1516.5,8833.25,483.5,0.0,18.25,1845.0,320.75,5727.0
2020-02-28 15:00,1624.5,9125.75,484.0,0.0,7.5,1982.0,304.0,6145.0
2020-02-28 16:00,2088.25,9108.0,483.75,0.0,1.75,2208.75,302.5,7249.0
2020-02-28 17:00,2254.0,8910.0,483.75,0.0,0.0,2276.5,300.5,8224.5
2020-02-28 18:00,1998.5,8755.0,484.0,0.0,0.0,2318.0,293.75,8347.75
2020-02-28 19:00,1666.25,6895.5,484.0,0.0,0.0,2307.0,291.5,7673.0
2020-02-28 20:00,1475.5,5480.25,483.75,0.0,0.75,2339.75,307.0,7219.5
2020-02-28 21:00,1431.0,4647.5,483.25,0.0,0.0,2324.75,314.75,6468.75
2020-02-28 22:00,1435.5,3996.25,483.0,0.0,0.0,2290.0,314.0,5411.0
2020-02-28 23:00,1449.75,3275.5,483.25,0.0,0.0,2263.75,329.0,4836.75
2020-02-29 00:00,1465.5,2560.0,484.0,0.0,0.0,2284.5,340.5,4667.25
2020-02-29 01:00,1410.25,2223.75,484.0,0.0,0.0,2285.25,336.5,4502.5
2020-02-29 02:00,1401.75,1954.25,484.25,0.0,0.0,2266.75,334.0,4127.75
2020-02-29 03:00,1408.0,1945.25,484.0,0.0,0.0,2241.5,336.0,4007.25
2020-02-29 04:00,1400.75,1955.5,484.0,0.0,0.0,2227.75,331.25,4016.0
2020-02-29 05:00,1404.25,1979.75,484.0,0.0,0.0,2251.0,337.25,4066.5
2020-02-29 06:00,1402.25,2094.0,484.25,0.0,0.5,2266.75,327.5,4404.0
2020-02-29 07:00,1419.25,2414.0,484.0,0.0,8.5,2131.25,334.5,4599.0
2020-02-29 08:00,1427.75,3216.0,484.0,0.0,34.75,2077.75,332.25,5196.25
2020-02-29 09:00,1429.25,3086.5,484.0,0.0,61.0,2041.0,327.75,5800.25
2020-02-29 10:00,1429.5,3011.75,484.0,0.0,59.5,2225.75,322.75,5991.0
2020-02-29 11:00,1470.5,3425.75,484.0,0.0,59.0,2294.25,333.25,6136.25
2020-02-29 12:00,1633.5,3389.0,484.0,0.0,42.75,2297.25,328.75,6033.0
2020-02-29 13:00,1638.25,3577.25,484.0,0.0,22.5,2282.0,316.25,5875.0
2020-02-29 14:00,1530.75,3026.5,484.0,0.0,15.5,2233.75,309.75,5736.5
2020-02-29 15:00,1507.75,3190.0,484.5,0.0,21.0,2205.5,297.75,5711.5
2020-02-29 16:00,1540.75,3389.75,485.0,0.0,8.75,2283.5,305.75,6146.75
2020-02-29 17:00,1831.5,3604.0,485.0,0.0,0.25,2321.5,311.75,7014.0
2020-02-29 18:00,2169.25,3679.5,485.0,0.0,0.0,2326.0,299.0,7221.5
2020-02-29 19:00,1970.25,3560.5,485.0,0.0,0.0,2356.25,292.75,6811.75
2020-02-29 20:00,1566.0,3109.5,485.0,0.0,0.25,2352.75,312.25,6202.5
2020-02-29 21:00,1513.25,3053.75,484.0,0.0,0.5,2368.0,319.75,5883.5
2020-02-29 22:00,1538.0,2908.25,484.25,0.0,0.25,2297.5,326.25,5533.25
2020-02-29 23:00,1496.0,2417.0,484.5,0.0,0.5,2286.0,330.0,4633.0
2020-03-01 00:00,1489.75,1980.75,484.5,0.0,0.0,2357.75,335.25,4704.75
2020-03-01 01:00,1489.0,1848.0,484.0,0.0,0.0,2326.0,337.75,4658.25
2020-03-01 02:00,1362.75,1766.5,484.25,0.0,0.0,2302.0,345.0,4534.25
2020-03-01 03:00,1231.25,1790.25,485.0,0.0,0.0,2322.0,340.75,4512.75
2020-03-01 04:00,1218.0,1726.75,485.0,0.0,0.0,2325.5,344.75,4513.75
2020-03-01 05:00,1214.75,1748.5,485.0,0.0,0.0,2336.75,334.75,4509.5
2020-03-01 06:00,1211.25,1855.5,485.0,0.0,1.5,2262.25,329.0,4468.0
2020-03-01 07:00,1413.5,1911.0,485.0,0.0,11.0,2320.75,327.75,4649.25
2020-03-01 08:00,1503.25,2143.0,485.0,0.0,23.0,2305.25,321.0,5249.75
2020-03-01 09:00,1511.0,2310.75,484.25,0.0,53.25,2187.75,327.25,5881.0
2020-03-01 10:00,1500.25,2216.75,484.0,0.0,51.0,2243.0,329.75,6132.0
2020-03-01 11:00,1503.5,2354.0,484.0,0.0,60.75,2251.0,326.5,6354.5
2020-03-01 12:00,1500.0,2387.25,484.0,0.0,60.75,2153.0,331.5,6199.0
2020-03-01 13:00,1507.25,2473.75,484.25,0.0,45.5,2052.75,336.0,5566.5
2020-03-01 14:00,1500.0,2745.0,485.0,0.0,36.0,1712.25,331.0,5107.75
2020-03-01 15:00,1506.5,2953.0,485.0,0.0,23.5,1513.5,326.25,4405.25
2020-03-01 16:00,1833.5,3640.5,485.0,0.0,7.0,1584.5,320.5,4656.25
2020-03-01 17:00,2140.75,3931.0,484.75,0.0,0.25,1507.5,326.25,4957.75
2020-03-01 18:00,2391.5,3929.0,485.0,0.0,0.0,1467.75,324.75,4924.0
2020-03-01 19:00,2115.0,3825.5,485.0,0.0,0.0,1486.25,311.25,4546.75
2020-03-01 20:00,1814.25,3728.0,485.0,0.0,0.0,1491.0,312.25,4138.5
2020-03-01 21:00,1580.25,3693.25,485.0,0.0,0.0,1586.0,308.5,4053.25
2020-03-01 22:00,1492.5,3302.0,484.25,0.0,0.0,1584.75,323.25,3658.25
2020-03-01 23:00,1472.5,3322.75,484.25,0.0,0.0,1568.5,317.75,3242.25
2020-03-02 00:00,1472.5,3215.0,484.0,0.0,0.0,1519.0,308.0,3221.25
2020-03-02 01:00,1479.5,3073.25,484.0,0.0,0.0,1479.75,321.75,3220.0
2020-03-02 02:00,1611.25,2935.0,484.0,0.0,0.0,1394.0,315.75,3146.5
2020-03-02 03:00,1496.75,3364.0,485.0,0.0,0.0,1402.0,308.5,3185.25
2020-03-02 04:00,1635.0,4894.75,485.0,0.0,0.0,1347.0,310.75,3315.75
2020-03-02 05:00,2249.5,6794.0,485.0,0.0,0.0,1189.25,296.25,3626.75
2020-03-02 06:00,2727.25,8422.0,484.75,0.0,0.5,1246.0,305.25,3955.25
2020-03-02 07:00,2745.25,8428.75,485.0,0.0,4.25,1168.5,302.25,3927.75
2020-03-02 08:00,2831.5,8555.25,485.0,0.0,16.5,1048.5,314.25,4013.75
2020-03-02 09:00,2897.75,8569.5,484.5,0.0,25.75,845.75,310.5,4067.25
2020-03-02 10:00,2915.5,8457.25,484.0,0.0,31.5,634.5,302.25,4068.75
2020-03-02 11:00,2817.75,8486.75,484.0,0.0,27.75,434.75,301.75,4251.0
2020-03-02 12:00,2957.25,8439.25,484.0,0.0,21.25,298.75,289.5,4161.5
2020-03-02 13:00,2985.5,8440.25,484.25,0.0,17.75,233.25,284.25,4003.5
2020-03-02 14:00,3007.5,8521.5,484.75,0.0,13.75,177.75,266.25,3908.5
2020-03-02 15:00,2984.25,8502.25,484.75,0.0,8.5,244.75,254.5,3915.25
2020-03-02 16:00,3064.0,8450.25,485.0,0.0,2.0,399.5,269.0,4365.0
2020-03-02 17:00,3077.5,8549.0,485.0,0.0,0.0,511.75,251.5,5356.75
2020-03-02 18:00,3086.75,8581.5,485.0,0.0,0.0,588.75,257.5,5513.0
2020-03-02 19:00,3051.0,8518.25,485.25,0.0,0.0,535.5,253.75,5359.5
2020-03-02 20:00,2811.5,8271.0,485.25,0.0,0.0,490.5,255.75,5014.5
2020-03-02 21:00,2301.25,8098.5,485.0,0.0,0.0,550.25,253.5,4564.25
2020-03-02 22:00,1780.75,8057.5,484.5,0.0,0.25,698.0,258.75,4004.5
2020-03-02 23:00,1507.75,8080.0,485.0,0.0,0.0,731.25,263.0,3490.0
2020-03-03 00:00,1489.5,7846.25,485.0,0.0,0.0,728.0,266.25,3372.25
2020-03-03 01:00,1480.0,7771.5,484.25,0.0,0.0,727.5,266.5,3370.0
2020-03-03 02:00,1480.5,7716.25,484.25,0.0,0.0,763.5,263.5,3292.25
2020-03-03 03:00,1483.0,7794.5,484.5,0.0,0.0,666.5,261.5,3410.0
2020-03-03 04:00,1659.75,8139.25,485.25,0.0,0.0,590.5,254.5,3669.75
2020-03-03 05:00,2293.0,8440.75,485.5,0.0,0.0,586.5,260.5,4223.5
2020-03-03 06:00,2834.25,8493.5,485.5,0.0,2.0,706.5,258.75,4560.25
2020-03-03 07:00,2915.25,8515.75,485.0,0.0,23.5,752.5,267.25,4772.5
2020-03-03 08:00,2862.0,8286.0,485.25,0.0,53.25,749.25,269.0,5083.0
2020-03-03 09:00,2688.0,8151.0,484.0,0.0,70.5,734.25,268.25,5461.75
2020-03-03 10:00,2202.75,7731.75,484.5,0.0,72.25,838.0,263.25,5598.25
2020-03-03 11:00,1862.75,7763.25,484.25,0.0,55.75,869.0,259.25,5681.5
2020-03-03 12:00,1921.5,8020.25,484.0,0.0,46.25,845.0,276.25,5717.25
2020-03-03 13:00,2148.75,8368.25,484.0,0.0,56.0,802.0,274.0,5627.25
2020-03-03 14:00,2622.5,8320.75,484.25,0.0,31.5,847.5,266.25,5211.0
2020-03-03 15:00,2770.0,8386.25,484.0,0.0,27.0,782.75,248.25,4894.25
2020-03-03 16:00,2949.5,8476.5,484.25,0.0,8.5,715.25,239.75,5085.5
2020-03-03 17:00,2977.0,8668.25,484.75,0.0,0.25,595.5,244.5,5901.75
2020-03-03 18:00,3022.75,8618.5,484.75,0.0,0.0,548.25,251.75,5650.5
2020-03-03 19:00,3025.5,8486.0,484.25,0.0,0.0,435.5,261.0,5296.75
2020-03-03 20:00,2871.5,8374.0,484.25,0.0,0.0,422.75,264.5,5162.75
2020-03-03 21:00,2319.0,7778.25,484.0,0.0,0.0,459.75,266.5,4620.75
2020-03-03 22:00,1661.5,7614.5,483.75,0.0,0.0,479.25,276.5,4209.75
2020-03-03 23:00,1509.0,7560.5,484.25,0.0,0.0,511.0,277.25,3894.0
2020-03-04 00:00,1493.5,7611.75,484.0,0.0,0.0,490.75,290.75,3556.75
2020-03-04 01:00,1499.75,7459.0,484.0,0.0,0.0,531.0,284.75,3373.25
2020-03-04 02:00,1534.5,7638.5,484.0,0.0,0.0,603.75,287.25,3330.0
2020-03-04 03:00,1552.0,7961.0,484.0,0.0,0.0,565.0,288.25,3407.0
2020-03-04 04:00,1835.5,8562.25,484.0,0.0,0.25,578.5,285.0,3608.0
2020-03-04 05:00,2026.75,8607.75,483.75,0.0,0.0,439.0,247.75,3979.25
2020-03-04 06:00,2087.0,8592.75,484.0,0.0,1.75,414.5,235.0,4231.5
2020-03-04 07:00,1965.75,8391.0,484.75,0.0,17.5,379.5,245.5,4400.0
2020-03-04 08:00,1951.75,8275.25,487.75,0.0,37.75,414.5,251.75,4502.75
2020-03-04 09:00,1980.25,8294.5,484.5,0.0,50.0,410.0,254.75,4919.75
2020-03-04 10:00,1904.25,8342.25,484.0,0.0,56.5,491.0,248.75,5255.5
2020-03-04 11:00,1799.5,8247.75,484.0,0.0,60.0,540.25,251.25,5423.0
2020-03-04 12:00,1640.75,8168.25,484.25,0.0,59.5,568.25,263.5,5195.25
2020-03-04 13:00,1598.0,8342.25,485.0,0.0,58.0,487.25,260.75,5120.75
2020-03-04 14:00,1789.75,8269.0,485.0,0.0,48.25,386.25,267.5,4915.5
2020-03-04 15:00,1831.5,8180.75,484.25,0.0,31.5,289.0,257.5,4411.25
2020-03-04 16:00,2011.75,8501.25,484.25,0.0,11.25,202.5,248.5,4515.75
2020-03-04 17:00,2149.0,8718.75,484.0,0.0,0.25,187.25,249.25,5340.75
2020-03-04 18:00,2237.25,8534.5,484.0,0.0,0.0,149.25,247.25,5330.25
2020-03-04 19:00,2472.25,8729.5,484.75,0.0,0.0,180.75,241.25,5038.75
2020-03-04 20:00,2414.5,8683.75,484.75,0.0,0.0,211.5,252.75,4810.75
2020-03-04 21:00,2192.5,8590.75,485.25,0.0,0.0,217.5,264.5,4294.25
2020-03-04 22:00,1807.0,8462.5,484.75,0.0,0.0,218.75,271.25,3878.5
2020-03-04 23:00,1577.25,8351.25,484.5,0.0,0.0,252.0,271.5,3434.25
2020-03-05 00:00,1575.75,8541.75,484.25,0.0,0.0,261.5,276.5,3309.75
2020-03-05 01:00,1544.0,8495.5,484.0,0.0,0.0,252.0,274.75,3305.75
2020-03-05 02:00,1476.5,8586.25,484.0,0.0,0.0,270.0,271.5,3294.25
2020-03-05 03:00,1643.75,8552.25,484.0,0.0,0.0,304.25,274.5,3368.25
2020-03-05 04:00,2177.5,8525.25,484.75,0.0,0.0,354.75,268.0,3554.75
2020-03-05 05:00,2639.5,8521.5,484.5,0.0,0.0,436.25,263.5,3848.25
2020-03-05 06:00,2895.75,8331.75,484.25,0.0,2.5,499.0,245.5,4231.25
2020-03-05 07:00,2832.75,8308.25,484.25,0.0,17.0,563.0,248.25,4335.75
2020-03-05 08:00,2824.75,8359.25,485.0,0.0,36.5,619.0,246.25,4576.25
2020-03-05 09:00,2743.0,8369.75,484.5,0.0,47.0,613.5,249.5,4727.25
2020-03-05 10:00,2687.0,8610.5,484.25,0.0,45.5,687.5,252.0,4856.5
2020-03-05 11:00,2661.25,8590.5,484.0,0.0,39.25,772.75,256.5,4839.0
2020-03-05 12:00,2784.0,8540.25,484.0,0.0,38.25,902.5,257.75,4899.75
2020-03-05 13:00,2747.75,8353.75,484.25,0.0,28.5,1155.5,259.5,4960.5
2020-03-05 14:00,2625.25,8344.0,484.0,0.0,14.75,1356.5,255.5,5083.0
2020-03-05 15:00,2588.5,8547.75,484.0,0.0,6.0,1403.0,235.25,5154.75
2020-03-05 16:00,2641.75,8513.5,484.0,0.0,1.75,1486.25,235.0,5675.75
2020-03-05 17:00,2672.5,8405.5,483.75,0.0,0.0,1659.5,239.75,6281.25
2020-03-05 18:00,2527.75,8402.75,484.0,0.0,0.0,1731.75,235.75,6351.0
2020-03-05 19:00,2030.5,8348.75,484.25,0.0,0.0,1750.75,241.0,6193.0
2020-03-05 20:00,1616.0,8108.25,484.25,0.0,0.0,1656.0,251.25,5772.5
2020-03-05 21:00,1506.5,7192.5,484.0,0.0,0.0,1587.0,238.75,5178.75
2020-03-05 22:00,1486.25,6157.75,483.75,0.0,0.0,1479.25,247.25,4781.5
2020-03-05 23:00,1478.25,5554.0,484.0,0.0,0.0,1472.5,267.5,4450.0
2020-03-06 00:00,1477.75,5178.25,484.0,0.0,0.0,1460.75,256.5,4093.0
2020-03-06 01:00,1548.75,4956.25,484.0,0.0,0.0,1458.0,255.0,3952.5
2020-03-06 02:00,1577.25,4492.5,484.0,0.0,0.0,1409.5,257.5,3858.75
2020-03-06 03:00,1502.0,5230.5,484.0,0.0,0.0,1340.75,252.25,3867.0
2020-03-06 04:00,1569.25,5700.75,484.0,0.0,0.0,1387.75,257.75,4072.5
2020-03-06 05:00,2102.75,7392.75,483.75,0.0,0.0,1461.0,249.75,4355.25
2020-03-06 06:00,2502.25,8192.25,484.0,0.0,1.25,1570.25,242.75,4843.5
2020-03-06 07:00,2912.5,8430.0,484.0,0.0,3.75,1514.75,234.75,5060.0
2020-03-06 08:00,2940.75,8219.5,484.0,0.0,8.25,1295.25,237.0,4939.75
2020-03-06 09:00,2845.25,8257.25,484.0,0.0,13.75,1236.5,229.75,5166.25
2020-03-06 10:00,2633.75,8326.5,484.25,0.0,21.75,1155.75,226.0,5291.0
2020-03-06 11:00,2187.5,8224.0,484.25,0.0,24.0,1069.75,227.75,5606.5
2020-03-06 12:00,1878.5,8229.0,484.5,0.0,31.0,1044.5,230.25,5632.0
2020-03-06 13:00,1904.75,8132.25,484.25,0.0,30.0,1112.5,227.25,5565.25
2020-03-06 14:00,1911.0,8044.25,484.5,0.0,22.25,1060.75,232.25,5427.25
2020-03-06 15:00,1989.0,8037.25,484.0,0.0,12.5,1079.0,234.75,5306.0
2020-03-06 16:00,2494.25,8214.25,484.0,0.0,4.5,1040.25,231.75,5522.5
2020-03-06 17:00,2854.75,8367.0,484.0,0.0,0.25,927.5,227.5,5933.0
2020-03-06 18:00,2989.5,8377.75,484.25,0.0,0.0,896.5,226.5,5797.5
2020-03-06 19:00,2724.5,8323.75,484.5,0.0,0.0,772.75,223.0,5174.25
2020-03-06 20:00,2330.5,8324.75,484.5,0.0,0.0,777.75,229.25,4975.25
2020-03-06 21:00,1938.25,8113.0,484.25,0.0,0.0,636.5,231.25,4583.5
2020-03-06 22:00,1529.5,8207.5,485.0,0.0,0.0,607.25,235.25,4349.25
2020-03-06 23:00,1296.75,7973.5,485.0,0.0,0.0,531.75,234.0,3522.25
2020-03-07 00:00,1223.5,7631.25,485.0,0.0,0.0,533.0,233.0,3190.0
2020-03-07 01:00,1244.25,7384.0,485.25,0.0,0.0,522.75,235.25,2938.5
2020-03-07 02:00,1197.75,7264.75,485.0,0.0,0.0,509.25,230.75,2969.25
2020-03-07 03:00,1198.0,7302.0,484.75,0.0,0.0,518.75,233.5,2945.25
2020-03-07 04:00,1199.5,7317.25,484.0,0.0,0.0,392.75,235.0,2885.0
2020-03-07 05:00,1242.5,7418.0,483.0,0.0,0.0,387.5,233.5,2975.5
2020-03-07 06:00,1425.0,7772.75,484.0,0.0,3.0,330.75,230.5,3239.0
2020-03-07 07:00,1513.25,7692.25,483.75,0.0,26.75,294.0,236.5,3608.75
2020-03-07 08:00,1388.25,7636.0,484.0,0.0,61.0,311.75,236.0,4291.0
2020-03-07 09:00,1041.75,7545.0,483.75,0.0,85.5,361.5,243.5,5317.75
2020-03-07 10:00,960.25,7392.5,484.0,0.0,109.5,526.0,250.0,6035.5
2020-03-07 11:00,909.0,6943.5,484.75,0.0,106.75,839.0,252.75,6239.75
2020-03-07 12:00,812.75,6999.75,484.0,0.0,98.75,1125.5,252.25,5903.75
2020-03-07 13:00,798.0,7060.75,484.0,0.0,54.25,1258.0,246.5,5503.5
2020-03-07 14:00,788.0,7061.75,484.0,0.0,36.75,1375.75,244.0,4826.5
2020-03-07 15:00,990.0,7506.25,484.0,0.0,19.75,1477.75,245.0,4603.75
2020-03-07 16:00,1444.0,7597.5,483.0,0.0,3.25,1543.75,243.0,4977.5
2020-03-07 17:00,1858.25,7576.5,483.0,0.0,0.25,1665.25,239.0,5678.25
2020-03-07 18:00,1921.5,7516.5,483.25,0.0,0.25,1750.25,267.75,5893.0
2020-03-07 19:00,1774.25,6776.75,484.0,0.0,0.25,1892.75,273.0,5602.75
2020-03-07 20:00,1518.0,6118.5,484.0,0.0,0.25,1958.25,274.0,5315.75
2020-03-07 21:00,1415.0,5262.5,484.0,0.0,0.0,2023.5,275.0,4956.75
2020-03-07 22:00,1364.75,4482.75,483.75,0.0,0.0,1992.5,270.75,4140.5
2020-03-07 23:00,1192.25,3271.25,484.0,0.0,0.0,2069.0,270.75,3874.75
2020-03-08 00:00,1080.0,2091.25,485.0,0.0,0.0,2080.0,271.5,3751.25
2020-03-08 01:00,1001.5,1958.5,485.0,0.0,0.0,2129.25,274.5,3824.5
2020-03-08 02:00,943.0,1912.75,484.25,0.0,0.25,2110.0,271.25,3877.25
2020-03-08 03:00,925.75,1935.5,483.75,0.0,0.0,2211.5,274.5,3961.5
2020-03-08 04:00,938.75,1877.5,483.5,0.0,0.25,2170.0,272.5,3982.0
2020-03-08 05:00,953.5,1912.0,483.25,0.0,0.25,2214.75,272.5,4083.5
2020-03-08 06:00,955.5,1913.0,483.0,0.0,2.25,2139.0,274.5,4092.75
2020-03-08 07:00,954.5,1967.75,483.0,0.0,12.5,2120.25,271.0,4387.25
2020-03-08 08:00,1130.25,2042.25,483.0,0.0,20.25,2208.0,273.25,4744.75
2020-03-08 09:00,1132.0,2480.75,483.0,0.0,17.25,2011.5,274.75,5103.0
2020-03-08 10:00,1224.0,2572.25,484.0,0.0,16.5,1984.25,271.75,5341.0
2020-03-08 11:00,1261.5,2782.0,484.0,0.0,14.5,1943.0,269.5,5476.0
2020-03-08 12:00,1284.25,2613.5,484.0,0.0,14.0,1813.5,254.25,5351.25
2020-03-08 13:00,1242.0,2481.25,484.0,0.0,18.75,1715.25,279.25,5034.75
2020-03-08 14:00,1237.0,2546.5,484.25,0.0,18.25,1606.25,284.25,4774.5
2020-03-08 15:00,1226.75,2925.0,484.0,0.0,14.0,1751.0,282.5,4430.5
2020-03-08 16:00,1292.75,3816.25,484.0,0.0,7.0,1611.25,286.75,4544.25
2020-03-08 17:00,1415.75,4625.0,484.0,0.0,0.25,1541.75,283.25,5270.25
2020-03-08 18:00,1825.25,4664.5,485.5,0.0,0.0,1554.25,291.75,5352.25
