UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2020-07-20 12:00,0.0,3325.0,2865.0,0.0,4.0,2537.0,156.89225260416666,557.0,589.0
2020-07-20 13:00,0.0,3334.0,2865.0,0.0,4.0,2376.0,188.0,563.0,587.0
2020-07-20 14:00,0.0,3381.0,2864.0,0.0,3.0,2085.0,193.0,557.0,581.0
2020-07-20 15:00,0.0,3811.0,2867.0,0.0,2.0,1701.0,209.0,559.0,608.0
2020-07-20 16:00,0.0,4135.0,2877.0,0.0,2.0,1225.0,322.0,554.0,581.0
2020-07-20 17:00,0.0,4254.0,2879.0,0.0,2.0,662.0,443.5,555.0,503.0
2020-07-20 18:00,0.0,4488.0,2879.0,0.0,2.0,200.0,546.75,554.0,442.0
2020-07-20 19:00,0.0,4434.0,2879.0,0.0,1.0,23.0,596.875,553.0,406.0
2020-07-20 20:00,0.0,4289.0,2879.0,0.0,2.0,0.0,606.4375,560.0,391.0
2020-07-20 21:00,0.0,4266.0,2882.0,0.0,3.0,0.0,627.71875,568.0,387.0
2020-07-20 22:00,0.0,4223.0,2884.0,0.0,4.0,0.0,555.859375,564.0,346.0
2020-07-20 23:00,0.0,4133.0,2884.0,0.0,4.0,0.0,471.4296875,563.0,332.0
2020-07-21 00:00,0.0,4114.0,2885.0,0.0,4.0,0.0,283.8098958333333,564.0,339.0
2020-07-21 01:00,0.0,4071.0,2889.0,0.0,5.0,0.0,221.65494791666666,564.0,342.0
2020-07-21 02:00,0.0,4125.0,2892.0,0.0,5.0,0.0,180.20247395833331,565.0,341.0
2020-07-21 03:00,0.0,4129.0,2895.0,0.0,4.0,0.0,139.02582465277777,565.0,363.0
2020-07-21 04:00,0.0,4241.0,2894.0,0.0,3.0,71.0,141.65444155092592,566.0,453.0
2020-07-21 05:00,0.0,4653.0,2893.0,0.0,3.0,404.0,156.81159577546296,563.0,574.0
2020-07-21 06:00,0.0,4598.0,2888.0,0.0,3.0,1032.0,119.76532359182097,564.0,644.0
2020-07-21 07:00,0.0,4519.0,2887.0,0.0,3.0,1627.0,25.0,562.0,653.0
2020-07-21 08:00,0.0,3827.0,2886.0,0.0,3.0,2071.0,57.70703125,563.0,626.0
2020-07-21 09:00,0.0,3721.0,2887.0,0.0,3.0,2321.0,76.20703125,565.0,661.0
2020-07-21 10:00,0.0,3628.0,2887.0,0.0,3.0,2484.0,93.7802734375,564.0,659.0
2020-07-21 11:00,0.0,3334.0,2887.0,0.0,3.0,2602.0,110.728515625,565.0,597.0
2020-07-21 12:00,0.0,3208.0,2886.0,0.0,3.0,2659.0,133.81038411458331,555.0,558.0
2020-07-21 13:00,0.0,3329.0,2884.0,0.0,3.0,2460.0,160.90519205729166,556.0,547.0
2020-07-21 14:00,0.0,3678.0,2884.0,0.0,3.0,2184.0,176.95259602864581,557.0,571.0
2020-07-21 15:00,0.0,3622.0,2886.0,0.0,3.0,1856.0,192.9762980143229,563.0,639.0
2020-07-21 16:00,0.0,4573.0,2884.0,0.0,2.0,1284.0,257.48814900716144,561.0,588.0
2020-07-21 17:00,0.0,4645.0,2883.0,0.0,1.0,641.0,350.4940745035807,564.0,578.0
2020-07-21 18:00,0.0,4701.0,2883.0,0.0,1.0,192.0,337.41469150119354,566.0,543.0
2020-07-21 19:00,0.0,4603.0,2883.0,0.0,2.0,20.0,467.1448457505968,567.0,502.0
2020-07-21 20:00,0.0,4513.0,2885.0,0.0,2.0,0.0,536.7911728752983,570.0,449.0
2020-07-21 21:00,0.0,4529.0,2885.0,0.0,4.0,0.0,582.2549614376492,568.0,371.0
2020-07-21 22:00,0.0,4255.0,2887.0,0.0,4.0,0.0,569.0571682188246,572.0,368.0
2020-07-21 23:00,0.0,4199.0,2888.0,0.0,5.0,0.0,393.8289519062749,569.0,349.0
2020-07-22 00:00,0.0,4188.0,2888.0,0.0,4.0,0.0,141.0,569.0,330.0
2020-07-22 01:00,0.0,4289.0,2888.0,0.0,4.0,0.0,245.2183159722222,571.0,341.0
2020-07-22 02:00,0.0,4371.0,2891.0,0.0,3.0,0.0,228.35519748263889,574.0,336.0
2020-07-22 03:00,0.0,4384.0,2895.0,0.0,3.0,0.0,110.0,572.0,361.0
2020-07-22 04:00,0.0,4507.0,2893.0,0.0,3.0,71.0,136.0,567.0,455.0
2020-07-22 05:00,0.0,4789.0,2891.0,0.0,3.0,391.0,215.60386525848764,564.0,582.0
2020-07-22 06:00,0.0,4740.0,2890.0,0.0,3.0,985.0,202.4563962834362,558.0,617.0
2020-07-22 07:00,0.0,4691.0,2888.0,0.0,3.0,1505.0,158.81879876114542,562.0,635.0
2020-07-22 08:00,0.0,4578.0,2888.0,0.0,3.0,1906.0,162.50861000371515,558.0,630.0
2020-07-22 09:00,0.0,4394.0,2885.0,0.0,3.0,2219.0,192.57188041790505,551.0,626.0
2020-07-22 10:00,0.0,4255.0,2883.0,0.0,3.0,2389.0,191.11738461846835,559.0,629.0
2020-07-22 11:00,0.0,4050.0,2884.0,0.0,3.0,2558.0,203.94863341448945,558.0,635.0
2020-07-22 12:00,0.0,3996.0,2884.0,0.0,3.0,2537.0,268.58633917635757,545.0,610.0
2020-07-22 13:00,0.0,3921.0,2882.0,0.0,4.0,2424.0,318.8305104112164,538.0,604.0
2020-07-22 14:00,0.0,4003.0,2884.0,0.0,4.0,2152.0,333.26103547995405,540.0,607.0
2020-07-22 15:00,0.0,4350.0,2882.0,0.0,4.0,1772.0,473.079111164759,537.0,599.0
2020-07-22 16:00,0.0,4559.0,2881.0,0.0,4.0,1234.0,609.5224200573068,546.0,607.0
2020-07-22 17:00,0.0,4588.0,2882.0,0.0,4.0,614.0,512.5041236402219,550.0,623.0
2020-07-22 18:00,0.0,4632.0,2883.0,0.0,3.0,200.0,115.0,547.0,582.0
2020-07-22 19:00,0.0,4494.0,2883.0,0.0,2.0,19.0,627.7149485835322,548.0,547.0
2020-07-22 20:00,0.0,4525.0,2884.0,0.0,2.0,0.0,824.8353738196101,551.0,502.0
2020-07-22 21:00,0.0,4450.0,2884.0,0.0,3.0,0.0,815.0301117524199,552.0,427.0
2020-07-22 22:00,0.0,4359.0,2885.0,0.0,3.0,0.0,787.3624266570814,551.0,365.0
2020-07-22 23:00,0.0,4346.0,2887.0,0.0,3.0,0.0,592.047844640839,553.0,358.0
2020-07-23 00:00,0.0,4264.0,2889.0,0.0,3.0,0.0,296.0,539.0,340.0
2020-07-23 01:00,0.0,4195.0,2888.0,0.0,3.0,0.0,373.0,516.0,329.0
2020-07-23 02:00,0.0,4187.0,2888.0,0.0,3.0,0.0,378.0,518.0,332.0
2020-07-23 03:00,0.0,4229.0,2890.0,0.0,3.0,0.0,327.0,517.0,366.0
2020-07-23 04:00,0.0,4488.0,2891.0,0.0,3.0,70.0,294.0,527.0,483.0
2020-07-23 05:00,0.0,4651.0,2892.0,0.0,3.0,387.0,354.0,531.0,615.0
2020-07-23 06:00,0.0,4694.0,2891.0,0.0,3.0,977.0,272.0,521.0,619.0
2020-07-23 07:00,0.0,4598.0,2890.0,0.0,2.0,1637.0,249.0,524.0,633.0
2020-07-23 08:00,0.0,4413.0,2887.0,0.0,2.0,2194.0,271.0,539.0,641.0
2020-07-23 09:00,0.0,4332.0,2883.0,0.0,2.0,2598.0,339.0,538.0,611.0
2020-07-23 10:00,0.0,4030.0,2876.0,0.0,2.0,2823.0,287.0,527.0,611.0
2020-07-23 11:00,0.0,3898.0,2874.0,0.0,2.0,2894.0,310.0,521.0,608.0
2020-07-23 12:00,0.0,3766.0,2873.0,0.0,2.0,2759.0,468.0,537.0,602.0
2020-07-23 13:00,0.0,3888.0,2868.0,0.0,4.0,2525.0,527.0,529.0,612.0
2020-07-23 14:00,0.0,3997.0,2868.0,0.0,4.0,2066.0,504.0,525.0,607.0
2020-07-23 15:00,0.0,4269.0,2873.0,0.0,6.0,1417.0,893.0,523.0,661.0
2020-07-23 16:00,0.0,4472.0,2877.0,0.0,6.0,968.0,1098.0,520.0,639.0
2020-07-23 17:00,0.0,4453.0,2879.0,0.0,4.0,449.0,975.0,523.0,582.0
2020-07-23 18:00,0.0,4490.0,2878.0,0.0,2.0,154.0,946.0,528.0,600.0
2020-07-23 19:00,0.0,4386.0,2878.0,0.0,2.0,17.0,1301.0,532.0,603.0
2020-07-23 20:00,0.0,4254.0,2877.0,0.0,2.0,0.0,1310.0,541.0,443.0
2020-07-23 21:00,0.0,4391.0,2875.0,0.0,2.0,0.0,1038.0,539.0,408.0
2020-07-23 22:00,0.0,4106.0,2874.0,0.0,2.0,0.0,978.0,541.0,419.0
2020-07-23 23:00,0.0,4038.0,2877.0,0.0,2.0,0.0,891.0,540.0,377.0
2020-07-24 00:00,0.0,3946.0,2881.0,0.0,2.0,0.0,733.3333333333334,545.0,342.0
2020-07-24 01:00,0.0,3950.0,2880.0,0.0,3.0,0.0,747.4444444444445,549.0,362.0
2020-07-24 02:00,0.0,3923.0,2881.0,0.0,3.0,0.0,851.8148148148148,544.0,354.0
2020-07-24 03:00,0.0,3977.0,2885.0,0.0,4.0,0.0,882.604938271605,547.0,369.0
2020-07-24 04:00,0.0,4222.0,2889.0,0.0,4.0,35.0,925.5349794238683,544.0,481.0
2020-07-24 05:00,0.0,4426.0,2887.0,0.0,4.0,209.0,976.5116598079561,541.0,651.0
2020-07-24 06:00,0.0,4579.0,2884.0,0.0,4.0,476.0,968.1705532693187,547.0,706.0
2020-07-24 07:00,0.0,4547.0,2881.0,0.0,4.0,787.0,984.0568510897729,546.0,735.0
2020-07-24 08:00,0.0,4333.0,2878.0,0.0,5.0,1269.0,982.0189503632577,537.0,729.0
2020-07-24 09:00,0.0,4183.0,2872.0,0.0,5.0,1565.0,1017.0063167877526,549.0,681.0
2020-07-24 10:00,0.0,4301.0,2870.0,0.0,4.0,1555.0,976.0021055959174,550.0,675.0
2020-07-24 11:00,0.0,4370.0,2867.0,0.0,4.0,1482.0,991.3340351986391,550.0,708.0
2020-07-24 12:00,0.0,4346.0,2871.0,0.0,2.0,1270.0,862.5835087996597,546.0,725.0
2020-07-24 13:00,0.0,4461.0,2872.0,0.0,2.0,1092.0,169.0,535.0,748.0
2020-07-24 14:00,0.0,4366.0,2874.0,0.0,3.0,1119.0,798.0,522.0,742.0
2020-07-24 15:00,0.0,4429.0,2875.0,0.0,2.0,922.0,1062.0,516.0,721.0
2020-07-24 16:00,0.0,4490.0,2877.0,0.0,3.0,655.0,1177.3333333333333,504.0,668.0
2020-07-24 17:00,0.0,4445.0,2880.0,0.0,3.0,369.0,1201.7777777777776,523.0,659.0
2020-07-24 18:00,0.0,4483.0,2880.0,0.0,4.0,132.0,1102.5925925925924,525.0,577.0
2020-07-24 19:00,0.0,4166.0,2878.0,0.0,3.0,7.0,1134.864197530864,527.0,442.0
2020-07-24 20:00,0.0,4022.0,2877.0,0.0,3.0,0.0,1217.6213991769546,528.0,396.0
2020-07-24 21:00,0.0,4045.0,2878.0,0.0,3.0,0.0,1358.5404663923182,528.0,389.0
2020-07-24 22:00,0.0,3844.0,2879.0,0.0,3.0,0.0,1402.180155464106,531.0,356.0
2020-07-24 23:00,0.0,3803.0,2879.0,0.0,3.0,0.0,1232.2950388660265,538.0,392.0
2020-07-25 00:00,0.0,3636.0,2881.0,0.0,3.0,0.0,1013.0,541.0,387.0
2020-07-25 01:00,0.0,3738.0,2882.0,0.0,3.0,0.0,1136.0,543.0,340.0
2020-07-25 02:00,0.0,3613.0,2880.0,0.0,3.0,0.0,1430.0,547.0,343.0
2020-07-25 03:00,0.0,3614.0,2880.0,0.0,3.0,0.0,1469.0,548.0,348.0
2020-07-25 04:00,0.0,3712.0,2884.0,0.0,3.0,39.0,1600.0,545.0,421.0
2020-07-25 05:00,0.0,3690.0,2887.0,0.0,3.0,229.0,1650.0,543.0,526.0
2020-07-25 06:00,0.0,3527.0,2885.0,0.0,3.0,443.0,1656.0,540.0,570.0
2020-07-25 07:00,0.0,3631.0,2883.0,0.0,3.0,569.0,1735.0,543.0,636.0
2020-07-25 08:00,0.0,3057.0,2880.0,0.0,3.0,732.0,1691.0,546.0,695.0
2020-07-25 09:00,0.0,2658.0,2878.0,0.0,3.0,860.0,1730.0,543.0,696.0
2020-07-25 10:00,0.0,2755.0,2876.0,0.0,3.0,1039.0,1624.0,552.0,696.0
2020-07-25 11:00,0.0,2621.0,2875.0,0.0,3.0,1352.0,1688.0,554.0,646.0
2020-07-25 12:00,0.0,2517.0,2873.0,0.0,3.0,1389.0,1822.0,544.0,595.0
2020-07-25 13:00,0.0,2763.0,2874.0,0.0,3.0,1270.0,1746.0,545.0,600.0
2020-07-25 14:00,0.0,3265.0,2871.0,0.0,3.0,765.0,1721.0,543.0,675.0
2020-07-25 15:00,0.0,3394.0,2870.0,0.0,3.0,631.0,1495.0,543.0,698.0
2020-07-25 16:00,0.0,3708.0,2875.0,0.0,3.0,368.0,1372.0,537.0,666.0
2020-07-25 17:00,0.0,3695.0,2876.0,0.0,3.0,124.0,1453.0,540.0,623.0
2020-07-25 18:00,0.0,3683.0,2878.0,0.0,3.0,25.0,1160.0,545.0,503.0
2020-07-25 19:00,0.0,3821.0,2878.0,0.0,3.0,2.0,1001.0,545.0,466.0
2020-07-25 20:00,0.0,3667.0,2878.0,0.0,3.0,0.0,1208.0,548.0,457.0
2020-07-25 21:00,0.0,3160.0,2879.0,0.0,3.0,0.0,1820.0,550.0,372.0
2020-07-25 22:00,0.0,2062.0,2879.0,0.0,3.0,0.0,1870.0,546.0,328.0
2020-07-25 23:00,0.0,1777.0,2878.0,0.0,3.0,0.0,1623.0,531.0,321.0
2020-07-26 00:00,0.0,1853.0,2877.0,0.0,3.0,0.0,1519.0,529.0,328.0
2020-07-26 01:00,0.0,1935.0,2877.0,0.0,3.0,0.0,1517.0,533.0,361.0
2020-07-26 02:00,0.0,2001.0,2875.0,0.0,3.0,0.0,1206.0,541.0,385.0
2020-07-26 03:00,0.0,1824.0,2864.0,0.0,4.0,0.0,1364.0,549.0,482.0
2020-07-26 04:00,0.0,1666.0,2867.0,0.0,5.0,42.0,1320.0,546.0,430.0
2020-07-26 05:00,0.0,1824.0,2869.0,0.0,6.0,292.0,1034.0,544.0,465.0
2020-07-26 06:00,0.0,1920.0,2871.0,0.0,9.0,766.0,836.0,543.0,556.0
2020-07-26 07:00,0.0,1880.0,2872.0,0.0,10.0,1253.0,758.0,541.0,663.0
2020-07-26 08:00,0.0,1820.0,2870.0,0.0,9.0,1455.0,857.0,542.0,684.0
2020-07-26 09:00,0.0,1837.0,2867.0,0.0,9.0,1806.0,888.0,540.0,691.0
2020-07-26 10:00,0.0,1618.0,2864.0,0.0,8.0,1907.0,896.0,538.0,686.0
2020-07-26 11:00,0.0,1489.0,2862.0,0.0,5.0,2066.0,1091.0,539.0,637.0
2020-07-26 12:00,0.0,1388.0,2869.0,0.0,4.0,2135.0,871.0,477.0,476.0
2020-07-26 13:00,0.0,1417.0,2873.0,0.0,3.0,1967.0,1016.0,424.0,457.0
2020-07-26 14:00,0.0,1469.0,2877.0,0.0,4.0,1756.0,1551.0,466.0,526.0
2020-07-26 15:00,0.0,1863.0,2877.0,0.0,3.0,1414.0,1846.0,529.0,497.0
2020-07-26 16:00,0.0,2853.0,2880.0,0.0,3.0,965.0,1912.0,548.0,496.0
2020-07-26 17:00,0.0,3255.0,2882.0,0.0,3.0,513.0,1833.0,543.0,538.0
2020-07-26 18:00,0.0,3262.0,2885.0,0.0,4.0,175.0,1705.0,548.0,478.0
2020-07-26 19:00,0.0,3289.0,2887.0,0.0,4.0,11.0,1551.0,545.0,410.0
2020-07-26 20:00,0.0,3316.0,2887.0,0.0,4.0,0.0,1369.0,549.0,417.0
2020-07-26 21:00,0.0,3197.0,2887.0,0.0,4.0,0.0,1246.0,548.0,410.0
2020-07-26 22:00,0.0,3144.0,2886.0,0.0,4.0,0.0,1211.0,548.0,362.0
2020-07-26 23:00,0.0,3212.0,2885.0,0.0,5.0,0.0,1172.0,551.0,314.0
2020-07-27 00:00,0.0,3650.0,2884.0,0.0,5.0,0.0,944.0,555.0,314.0
2020-07-27 01:00,0.0,3786.0,2883.0,0.0,5.0,0.0,747.0,552.0,328.0
2020-07-27 02:00,0.0,3742.0,2884.0,0.0,5.0,0.0,732.0,553.0,342.0
2020-07-27 03:00,0.0,3780.0,2885.0,0.0,4.0,0.0,649.0,555.0,362.0
2020-07-27 04:00,0.0,3957.0,2885.0,0.0,4.0,20.0,867.0,552.0,410.0
2020-07-27 05:00,0.0,4141.0,2886.0,0.0,4.0,120.0,1038.0,549.0,518.0
2020-07-27 06:00,0.0,4391.0,2889.0,0.0,4.0,222.0,949.0,546.0,650.0
2020-07-27 07:00,0.0,4331.0,2889.0,0.0,3.0,449.0,879.0,553.0,696.0
2020-07-27 08:00,0.0,3976.0,2887.0,0.0,3.0,823.0,1103.0,547.0,651.0
2020-07-27 09:00,0.0,4020.0,2883.0,0.0,3.0,1400.0,1261.0,547.0,632.0
2020-07-27 10:00,0.0,4068.0,2876.0,0.0,3.0,1654.0,1222.0,541.0,643.0
2020-07-27 11:00,0.0,4080.0,2865.0,0.0,4.0,1651.0,1243.0,539.0,683.0
2020-07-27 12:00,0.0,3879.0,2862.0,0.0,4.0,1832.0,1160.0,539.0,704.0
2020-07-27 13:00,0.0,3687.0,2858.0,0.0,4.0,1831.0,1270.0,535.0,647.0
2020-07-27 14:00,0.0,3783.0,2859.0,0.0,4.0,1645.0,1799.0,536.0,612.0
2020-07-27 15:00,0.0,3945.0,2858.0,0.0,3.0,1313.0,2182.0,535.0,581.0
2020-07-27 16:00,0.0,3870.0,2856.0,0.0,3.0,1009.0,2322.0,539.0,534.0
2020-07-27 17:00,0.0,3983.0,2862.0,0.0,3.0,514.0,2406.0,546.0,502.0
2020-07-27 18:00,0.0,4191.0,2866.0,0.0,3.0,151.0,2162.0,549.0,450.0
2020-07-27 19:00,0.0,3964.0,2868.0,0.0,3.0,8.0,1993.0,549.0,441.0
2020-07-27 20:00,0.0,3715.0,2871.0,0.0,3.0,0.0,2185.0,549.0,374.0
2020-07-27 21:00,0.0,3493.0,2873.0,0.0,3.0,0.0,2204.0,549.0,350.0
2020-07-27 22:00,0.0,2672.0,2873.0,0.0,3.0,0.0,2105.0,552.0,327.0
2020-07-27 23:00,0.0,2317.0,2873.0,0.0,3.0,0.0,2073.0,550.0,318.0
2020-07-28 00:00,0.0,2118.0,2871.0,0.0,3.0,0.0,1931.0,529.0,319.0
2020-07-28 01:00,0.0,2241.0,2870.0,0.0,3.0,0.0,1110.0,520.0,326.0
2020-07-28 02:00,0.0,2322.0,2872.0,0.0,3.0,0.0,859.0,539.0,338.0
2020-07-28 03:00,0.0,2560.0,2875.0,0.0,3.0,0.0,724.0,549.0,364.0
2020-07-28 04:00,0.0,2837.0,2874.0,0.0,3.0,27.0,804.0,550.0,465.0
2020-07-28 05:00,0.0,3067.0,2878.0,0.0,4.0,219.0,1150.0,554.0,610.0
2020-07-28 06:00,0.0,3191.0,2881.0,0.0,4.0,586.0,1322.0,549.0,610.0
2020-07-28 07:00,0.0,3019.0,2882.0,0.0,4.0,1208.0,1549.0,553.0,624.0
2020-07-28 08:00,0.0,2644.0,2883.0,0.0,4.0,1702.0,1487.0,543.0,603.0
2020-07-28 09:00,0.0,2799.0,2884.0,0.0,3.0,1928.0,1347.0,537.0,574.0
2020-07-28 10:00,0.0,2868.0,2882.0,0.0,2.0,2005.0,1297.0,539.0,572.0
2020-07-28 11:00,0.0,2945.0,2879.0,0.0,2.0,2084.0,1274.0,537.0,575.0
2020-07-28 12:00,0.0,2490.0,2877.0,0.0,2.0,1997.0,1491.0,533.0,570.0
2020-07-28 13:00,0.0,2492.0,2875.0,0.0,2.0,1846.0,1490.0,544.0,564.0
2020-07-28 14:00,0.0,2617.0,2876.0,0.0,3.0,1530.0,1583.0,545.0,564.0
2020-07-28 15:00,0.0,3000.0,2877.0,0.0,3.0,1246.0,1248.0,549.0,574.0
2020-07-28 16:00,0.0,3400.0,2875.0,0.0,3.0,873.0,1213.0,552.0,557.0
2020-07-28 17:00,0.0,3506.0,2876.0,0.0,3.0,415.0,1477.0,546.0,518.0
2020-07-28 18:00,0.0,3762.0,2880.0,0.0,3.0,123.0,1102.0,548.0,445.0
2020-07-28 19:00,0.0,3809.0,2884.0,0.0,3.0,6.0,831.0,548.0,431.0
2020-07-28 20:00,0.0,3907.0,2886.0,0.0,2.0,0.0,640.0,544.0,429.0
2020-07-28 21:00,0.0,3857.0,2887.0,0.0,2.0,0.0,529.0,545.0,427.0
2020-07-28 22:00,0.0,3463.0,2886.0,0.0,2.0,0.0,706.0,553.0,422.0
2020-07-28 23:00,0.0,3274.0,2885.0,0.0,2.0,0.0,928.0,549.0,372.0
2020-07-29 00:00,0.0,3456.0,2885.0,0.0,2.0,0.0,1429.5,549.0,339.0
2020-07-29 01:00,0.0,3476.0,2884.0,0.0,2.0,0.0,1269.75,553.0,343.0
2020-07-29 02:00,0.0,3595.0,2883.0,0.0,2.0,0.0,1064.375,552.0,349.0
2020-07-29 03:00,0.0,3598.0,2884.0,0.0,3.0,0.0,894.1875,555.0,374.0
2020-07-29 04:00,0.0,3695.0,2886.0,0.0,3.0,64.0,849.09375,549.0,478.0
2020-07-29 05:00,0.0,3662.0,2885.0,0.0,3.0,346.0,999.546875,547.0,654.0
2020-07-29 06:00,0.0,3686.0,2886.0,0.0,3.0,944.0,801.8489583333334,550.0,658.0
2020-07-29 07:00,0.0,3796.0,2890.0,0.0,3.0,1597.0,1175.4244791666667,546.0,629.0
2020-07-29 08:00,0.0,3720.0,2887.0,0.0,3.0,2076.0,1331.2122395833335,548.0,626.0
2020-07-29 09:00,0.0,4075.0,2887.0,0.0,3.0,1977.0,1339.1061197916667,550.0,643.0
2020-07-29 10:00,0.0,3883.0,2886.0,0.0,2.0,2150.0,1318.0530598958335,547.0,704.0
2020-07-29 11:00,0.0,3666.0,2884.0,0.0,2.0,2528.0,1296.0265299479167,546.0,644.0
2020-07-29 12:00,0.0,3574.0,2880.0,0.0,2.0,2714.0,1393.5132649739585,557.0,621.0
2020-07-29 13:00,0.0,3657.0,2881.0,0.0,3.0,2674.0,1441.7566324869792,555.0,595.0
2020-07-29 14:00,0.0,3654.0,2879.0,0.0,4.0,2349.0,1512.3783162434897,558.0,586.0
2020-07-29 15:00,0.0,3886.0,2876.0,0.0,3.0,1858.0,925.7927720811632,560.0,586.0
2020-07-29 16:00,0.0,4122.0,2878.0,0.0,3.0,1216.0,1069.3963860405815,562.0,609.0
2020-07-29 17:00,0.0,4204.0,2877.0,0.0,3.0,571.0,1273.1981930202908,562.0,593.0
2020-07-29 18:00,0.0,4236.0,2876.0,0.0,3.0,150.0,1187.5990965101455,554.0,547.0
2020-07-29 19:00,0.0,4063.0,2881.0,0.0,3.0,7.0,1009.2995482550728,559.0,533.0
2020-07-29 20:00,0.0,4064.0,2885.0,0.0,3.0,0.0,587.4331827516909,561.0,512.0
2020-07-29 21:00,0.0,4048.0,2887.0,0.0,2.0,0.0,113.0,563.0,490.0
2020-07-29 22:00,0.0,3953.0,2887.0,0.0,2.0,0.0,409.5,562.0,467.0
2020-07-29 23:00,0.0,3887.0,2889.0,0.0,2.0,0.0,668.75,562.0,400.0
2020-07-30 00:00,0.0,3668.0,2888.0,0.0,2.0,0.0,973.4166666666666,561.0,333.0
2020-07-30 01:00,0.0,3607.0,2887.0,0.0,2.0,0.0,1011.7222222222222,562.0,340.0
2020-07-30 02:00,0.0,3714.0,2886.0,0.0,2.0,0.0,947.0324074074074,565.0,356.0
2020-07-30 03:00,0.0,3843.0,2886.0,0.0,2.0,0.0,852.4066358024692,567.0,404.0
2020-07-30 04:00,0.0,3936.0,2887.0,0.0,2.0,45.0,828.8334619341564,565.0,481.0
2020-07-30 05:00,0.0,4054.0,2886.0,0.0,2.0,334.0,701.5950842335391,560.0,618.0
2020-07-30 06:00,0.0,4167.0,2884.0,0.0,2.0,900.0,84.0,569.0,664.0
2020-07-30 07:00,0.0,4073.0,2880.0,0.0,2.0,1536.0,676.1414930555555,564.0,680.0
2020-07-30 08:00,0.0,3909.0,2879.0,0.0,1.0,2089.0,871.7845775462964,564.0,667.0
2020-07-30 09:00,0.0,3710.0,2881.0,0.0,1.0,2514.0,936.963565779321,562.0,616.0
2020-07-30 10:00,0.0,3492.0,2880.0,0.0,1.0,2770.0,947.0055418917182,551.0,586.0
2020-07-30 11:00,0.0,3533.0,2879.0,0.0,1.0,2863.0,937.0106906132118,551.0,573.0
2020-07-30 12:00,0.0,3666.0,2874.0,0.0,1.0,2800.0,998.8413185290568,549.0,567.0
2020-07-30 13:00,0.0,3718.0,2869.0,0.0,1.0,2613.0,1018.5326503386786,543.0,581.0
2020-07-30 14:00,0.0,3845.0,2866.0,0.0,2.0,2269.0,767.7277416455421,541.0,587.0
2020-07-30 15:00,0.0,3936.0,2860.0,0.0,2.0,1796.0,17.0,545.0,624.0
2020-07-30 16:00,0.0,4009.0,2854.0,0.0,2.0,1178.0,501.7987953468605,550.0,629.0
2020-07-30 17:00,0.0,4105.0,2853.0,0.0,2.0,545.0,738.3323294557171,551.0,639.0
2020-07-30 18:00,0.0,4227.0,2851.0,0.0,2.0,134.0,804.9771419886209,553.0,604.0
2020-07-30 19:00,0.0,4155.0,2851.0,0.0,2.0,9.0,783.0922300812313,548.0,565.0
2020-07-30 20:00,0.0,4163.0,2853.0,0.0,2.0,0.0,776.5084709443073,549.0,524.0
2020-07-30 21:00,0.0,3888.0,2864.0,0.0,2.0,0.0,530.5028236481024,547.0,374.0
2020-07-30 22:00,0.0,3488.0,2870.0,0.0,2.0,0.0,711.6676078827008,543.0,334.0
2020-07-30 23:00,0.0,3496.0,2873.0,0.0,3.0,0.0,937.8544019706752,546.0,335.0
2020-07-31 00:00,0.0,3582.0,2875.0,0.0,4.0,0.0,822.0,547.0,335.0
2020-07-31 01:00,0.0,3572.0,2879.0,0.0,3.0,0.0,792.0,548.0,346.0
2020-07-31 02:00,0.0,3602.0,2879.0,0.0,3.0,0.0,765.0,554.0,354.0
2020-07-31 03:00,0.0,3839.0,2877.0,0.0,3.0,0.0,716.0,545.0,370.0
2020-07-31 04:00,0.0,3959.0,2877.0,0.0,3.0,40.0,785.0,531.0,441.0
2020-07-31 05:00,0.0,4077.0,2877.0,0.0,3.0,319.0,894.0,507.0,514.0
2020-07-31 06:00,0.0,4049.0,2877.0,0.0,2.0,915.0,844.0,490.0,604.0
2020-07-31 07:00,0.0,3935.0,2875.0,0.0,2.0,1592.0,769.0,493.0,646.0
2020-07-31 08:00,0.0,3827.0,2870.0,0.0,2.0,2165.0,608.0,492.0,623.0
2020-07-31 09:00,0.0,3733.0,2864.0,0.0,2.0,2567.0,600.0,501.0,612.0
2020-07-31 10:00,0.0,3613.0,2859.0,0.0,2.0,2795.0,586.0,493.0,556.0
2020-07-31 11:00,0.0,3454.0,2847.0,0.0,2.0,2887.0,568.0,481.0,481.0
2020-07-31 12:00,0.0,3396.0,2847.0,0.0,2.0,2813.0,666.0,455.0,453.0
2020-07-31 13:00,0.0,3284.0,2841.0,0.0,2.0,2620.0,615.0,417.0,425.0
2020-07-31 14:00,0.0,3430.0,2833.0,0.0,2.0,2248.0,523.0,398.0,403.0
2020-07-31 15:00,0.0,3513.0,2822.0,0.0,3.0,1744.0,504.0,389.0,379.0
2020-07-31 16:00,0.0,3571.0,2828.0,0.0,3.0,1095.0,419.0,383.0,443.0
2020-07-31 17:00,0.0,3688.0,2825.0,19.0,3.0,447.0,440.0,386.0,471.0
2020-07-31 18:00,0.0,3707.0,2824.0,4.0,2.0,117.0,489.0,396.0,490.0
2020-07-31 19:00,0.0,3527.0,2827.0,0.0,2.0,6.0,535.0,399.0,426.0
